time_s,activity
6.500384999999999636e+00,0.000000000000000000e+00
6.504218999999999973e+00,0.000000000000000000e+00
6.508060999999999652e+00,0.000000000000000000e+00
6.511891999999999570e+00,0.000000000000000000e+00
6.515760999999999470e+00,0.000000000000000000e+00
6.519622000000000028e+00,0.000000000000000000e+00
6.523452999999999946e+00,0.000000000000000000e+00
6.527292000000000094e+00,0.000000000000000000e+00
6.531112999999999502e+00,0.000000000000000000e+00
6.534985999999999962e+00,0.000000000000000000e+00
6.538844999999999352e+00,0.000000000000000000e+00
6.542657999999999419e+00,0.000000000000000000e+00
6.546463999999999395e+00,0.000000000000000000e+00
6.550321999999999534e+00,0.000000000000000000e+00
6.554132999999999321e+00,0.000000000000000000e+00
6.557941999999999716e+00,0.000000000000000000e+00
6.561824999999999797e+00,0.000000000000000000e+00
6.565687999999999747e+00,0.000000000000000000e+00
6.569513999999999854e+00,0.000000000000000000e+00
6.573362999999999623e+00,0.000000000000000000e+00
6.577177999999999969e+00,0.000000000000000000e+00
6.581030999999999409e+00,0.000000000000000000e+00
6.584869999999999557e+00,0.000000000000000000e+00
6.588655999999999402e+00,0.000000000000000000e+00
6.592518999999999352e+00,0.000000000000000000e+00
6.596370999999999540e+00,0.000000000000000000e+00
6.600198999999999927e+00,0.000000000000000000e+00
6.604057999999999318e+00,0.000000000000000000e+00
6.607928999999999498e+00,0.000000000000000000e+00
6.611805999999999628e+00,0.000000000000000000e+00
6.615647000000000055e+00,0.000000000000000000e+00
6.619491999999999265e+00,0.000000000000000000e+00
6.623312999999999562e+00,0.000000000000000000e+00
6.627155000000000129e+00,0.000000000000000000e+00
6.630986000000000047e+00,0.000000000000000000e+00
6.634841999999999906e+00,0.000000000000000000e+00
6.638711999999999946e+00,0.000000000000000000e+00
6.642522999999999733e+00,0.000000000000000000e+00
6.646355999999999931e+00,0.000000000000000000e+00
6.650184999999999569e+00,0.000000000000000000e+00
6.654020000000000046e+00,0.000000000000000000e+00
6.657821999999999463e+00,0.000000000000000000e+00
6.661666999999999561e+00,0.000000000000000000e+00
6.665499999999999758e+00,0.000000000000000000e+00
6.669348999999999528e+00,0.000000000000000000e+00
6.673205999999999527e+00,0.000000000000000000e+00
6.677037999999999585e+00,0.000000000000000000e+00
6.680854000000000070e+00,0.000000000000000000e+00
6.684730999999999312e+00,0.000000000000000000e+00
6.688579999999999970e+00,0.000000000000000000e+00
6.692450999999999262e+00,0.000000000000000000e+00
6.696314999999999351e+00,0.000000000000000000e+00
6.700160999999999589e+00,0.000000000000000000e+00
6.704002999999999268e+00,0.000000000000000000e+00
6.707835999999999466e+00,0.000000000000000000e+00
6.711702999999999975e+00,0.000000000000000000e+00
6.715573999999999266e+00,0.000000000000000000e+00
6.719427999999999734e+00,0.000000000000000000e+00
6.723254999999999981e+00,0.000000000000000000e+00
6.727128999999999692e+00,0.000000000000000000e+00
6.730936999999999948e+00,0.000000000000000000e+00
6.734784999999999577e+00,0.000000000000000000e+00
6.738660999999999568e+00,0.000000000000000000e+00
6.742512999999999757e+00,0.000000000000000000e+00
6.746372999999999287e+00,0.000000000000000000e+00
6.750218999999999525e+00,0.000000000000000000e+00
6.754031999999999591e+00,0.000000000000000000e+00
6.757858999999999838e+00,0.000000000000000000e+00
6.761697999999999986e+00,0.000000000000000000e+00
6.765570999999999557e+00,0.000000000000000000e+00
6.769413000000000125e+00,0.000000000000000000e+00
6.773202999999999641e+00,0.000000000000000000e+00
6.777067999999999870e+00,0.000000000000000000e+00
6.780917999999999779e+00,0.000000000000000000e+00
6.784777999999999309e+00,0.000000000000000000e+00
6.788654999999999440e+00,0.000000000000000000e+00
6.792538999999999660e+00,0.000000000000000000e+00
6.796412999999999371e+00,0.000000000000000000e+00
6.800254999999999939e+00,0.000000000000000000e+00
6.804096999999999618e+00,0.000000000000000000e+00
6.807929999999999815e+00,0.000000000000000000e+00
6.811780999999999864e+00,0.000000000000000000e+00
6.815611999999999782e+00,0.000000000000000000e+00
6.819473999999999592e+00,0.000000000000000000e+00
6.823299999999999699e+00,0.000000000000000000e+00
6.827126999999999946e+00,0.000000000000000000e+00
6.830956999999999724e+00,0.000000000000000000e+00
6.834816000000000003e+00,0.000000000000000000e+00
6.838690999999999853e+00,0.000000000000000000e+00
6.842527999999999722e+00,0.000000000000000000e+00
6.846396999999999622e+00,0.000000000000000000e+00
6.850232000000000099e+00,0.000000000000000000e+00
6.854066999999999688e+00,0.000000000000000000e+00
6.857868999999999993e+00,0.000000000000000000e+00
6.861724999999999852e+00,0.000000000000000000e+00
6.865590999999999333e+00,0.000000000000000000e+00
6.869460000000000122e+00,0.000000000000000000e+00
6.873296999999999990e+00,0.000000000000000000e+00
6.877155000000000129e+00,0.000000000000000000e+00
6.881012000000000128e+00,0.000000000000000000e+00
6.884835999999999956e+00,0.000000000000000000e+00
6.888694999999999347e+00,0.000000000000000000e+00
6.892506999999999273e+00,0.000000000000000000e+00
6.896389000000000102e+00,0.000000000000000000e+00
6.900227000000000110e+00,0.000000000000000000e+00
6.904052000000000078e+00,0.000000000000000000e+00
6.907871999999999346e+00,0.000000000000000000e+00
6.911749999999999616e+00,0.000000000000000000e+00
6.915601999999999805e+00,0.000000000000000000e+00
6.919490999999999836e+00,0.000000000000000000e+00
6.923360999999999876e+00,0.000000000000000000e+00
6.927188000000000123e+00,0.000000000000000000e+00
6.931027999999999523e+00,0.000000000000000000e+00
6.934895999999999283e+00,0.000000000000000000e+00
6.938759000000000121e+00,0.000000000000000000e+00
6.942594999999999850e+00,0.000000000000000000e+00
6.946480999999999462e+00,0.000000000000000000e+00
6.950328999999999979e+00,0.000000000000000000e+00
6.954178999999999888e+00,0.000000000000000000e+00
